stockid,stocklong,year,TBbest,TCbest,ERbest,BdivBmsypref,UdivUmsypref,BdivBmgtpref,UdivUmgtpref,TB,SSB,TN,R
DEEPCHAKESA,Deep-water cape hake South Africa,1983,4.76E+05,8.13E+04,2.80E-01,6.80E-01,6.90E-01,6.80E-01,6.90E-01,4.76E+05,1.23E+05,,3.93E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1984,5.22E+05,9.20E+04,2.90E-01,7.90E-01,7.00E-01,7.90E-01,7.00E-01,5.22E+05,1.43E+05,,3.97E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1985,5.52E+05,1.12E+05,3.30E-01,8.90E-01,8.10E-01,8.90E-01,8.10E-01,5.52E+05,1.62E+05,,2.36E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1986,5.47E+05,1.20E+05,3.50E-01,9.60E-01,8.70E-01,9.60E-01,8.70E-01,5.47E+05,1.73E+05,,3.45E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1987,5.33E+05,1.09E+05,3.50E-01,9.80E-01,8.50E-01,9.80E-01,8.50E-01,5.33E+05,1.78E+05,,4.89E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1988,5.44E+05,9.52E+04,3.20E-01,9.80E-01,8.00E-01,9.80E-01,8.00E-01,5.44E+05,1.77E+05,,4.26E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1989,5.71E+05,9.45E+04,3.00E-01,9.60E-01,7.40E-01,9.60E-01,7.40E-01,5.71E+05,1.73E+05,,3.93E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1990,5.96E+05,9.88E+04,2.90E-01,9.70E-01,7.00E-01,9.70E-01,7.00E-01,5.96E+05,1.76E+05,,3.93E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1991,6.12E+05,1.06E+05,2.90E-01,1.03E+00,7.20E-01,1.03E+00,7.20E-01,6.12E+05,1.87E+05,,3.33E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1992,6.13E+05,1.10E+05,3.00E-01,1.10E+00,7.40E-01,1.10E+00,7.40E-01,6.13E+05,1.98E+05,,3.80E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1993,6.14E+05,1.18E+05,3.30E-01,1.14E+00,8.10E-01,1.14E+00,8.10E-01,6.14E+05,2.06E+05,,4.50E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1994,6.15E+05,1.16E+05,3.40E-01,1.12E+00,8.40E-01,1.12E+00,8.40E-01,6.15E+05,2.03E+05,,5.44E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1995,6.26E+05,1.09E+05,3.20E-01,1.08E+00,7.90E-01,1.08E+00,7.90E-01,6.26E+05,1.95E+05,,3.58E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1996,6.33E+05,1.23E+05,3.40E-01,1.06E+00,8.30E-01,1.06E+00,8.30E-01,6.33E+05,1.92E+05,,3.50E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1997,6.13E+05,1.19E+05,3.30E-01,1.05E+00,8.00E-01,1.05E+00,8.00E-01,6.13E+05,1.90E+05,,3.26E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1998,5.86E+05,1.26E+05,3.60E-01,1.07E+00,8.90E-01,1.07E+00,8.90E-01,5.86E+05,1.94E+05,,2.72E+09
DEEPCHAKESA,Deep-water cape hake South Africa,1999,5.39E+05,1.05E+05,3.40E-01,1.04E+00,8.30E-01,1.04E+00,8.30E-01,5.39E+05,1.87E+05,,2.72E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2000,5.11E+05,1.13E+05,3.90E-01,9.90E-01,9.60E-01,9.90E-01,9.60E-01,5.11E+05,1.80E+05,,4.09E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2001,4.89E+05,1.15E+05,4.50E-01,9.10E-01,1.10E+00,9.10E-01,1.10E+00,4.89E+05,1.64E+05,,4.40E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2002,4.72E+05,1.13E+05,4.60E-01,7.90E-01,1.14E+00,7.90E-01,1.14E+00,4.72E+05,1.43E+05,,2.74E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2003,4.52E+05,1.21E+05,4.70E-01,6.90E-01,1.16E+00,6.90E-01,1.16E+00,4.52E+05,1.24E+05,,3.48E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2004,4.32E+05,1.22E+05,4.90E-01,6.30E-01,1.20E+00,6.30E-01,1.20E+00,4.32E+05,1.14E+05,,5.34E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2005,4.33E+05,1.16E+05,5.00E-01,5.90E-01,1.21E+00,5.90E-01,1.21E+00,4.33E+05,1.07E+05,,4.36E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2006,4.51E+05,1.10E+05,4.30E-01,5.40E-01,1.05E+00,5.40E-01,1.05E+00,4.51E+05,9.84E+04,,4.66E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2007,4.77E+05,1.18E+05,4.00E-01,5.50E-01,9.80E-01,5.50E-01,9.80E-01,4.77E+05,9.94E+04,,3.16E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2008,4.89E+05,1.06E+05,3.40E-01,6.10E-01,8.30E-01,6.10E-01,8.30E-01,4.89E+05,1.10E+05,,5.02E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2009,5.13E+05,8.65E+04,2.60E-01,7.10E-01,6.40E-01,7.10E-01,6.40E-01,5.13E+05,1.29E+05,,2.16E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2010,5.41E+05,9.04E+04,2.50E-01,8.60E-01,6.20E-01,8.60E-01,6.20E-01,5.41E+05,1.56E+05,,3.20E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2011,5.60E+05,1.01E+05,2.80E-01,1.00E+00,6.80E-01,1.00E+00,6.80E-01,5.60E+05,1.81E+05,,3.66E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2012,5.70E+05,1.08E+05,3.20E-01,1.10E+00,7.80E-01,1.10E+00,7.80E-01,5.70E+05,2.00E+05,,3.16E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2013,5.64E+05,1.16E+05,3.60E-01,1.11E+00,8.70E-01,1.11E+00,8.70E-01,5.64E+05,2.01E+05,,3.28E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2014,5.47E+05,1.30E+05,4.20E-01,1.06E+00,1.02E+00,1.06E+00,1.02E+00,5.47E+05,1.92E+05,,3.57E+09
DEEPCHAKESA,Deep-water cape hake South Africa,2015,5.17E+05,1.33E+05,4.70E-01,9.80E-01,1.14E+00,9.80E-01,1.14E+00,5.17E+05,1.78E+05,,3.86E+09
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1980,2.11E+04,0.00E+00,0.00E+00,9.20E+00,0.00E+00,2.33E+00,0.00E+00,2.11E+04,1.10E+04,,7.03E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1981,2.10E+04,0.00E+00,0.00E+00,9.20E+00,0.00E+00,2.33E+00,0.00E+00,2.10E+04,1.10E+04,,6.27E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1982,2.10E+04,0.00E+00,0.00E+00,9.20E+00,0.00E+00,2.33E+00,0.00E+00,2.10E+04,1.10E+04,,6.11E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1983,2.09E+04,0.00E+00,0.00E+00,9.20E+00,0.00E+00,2.33E+00,0.00E+00,2.09E+04,1.10E+04,,6.56E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1984,2.08E+04,0.00E+00,0.00E+00,9.19E+00,0.00E+00,2.32E+00,0.00E+00,2.08E+04,1.10E+04,,7.22E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1985,2.06E+04,0.00E+00,0.00E+00,9.14E+00,0.00E+00,2.31E+00,0.00E+00,2.06E+04,1.10E+04,,9.24E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1986,2.04E+04,0.00E+00,0.00E+00,9.03E+00,0.00E+00,2.28E+00,0.00E+00,2.04E+04,1.08E+04,,9.35E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1987,2.02E+04,0.00E+00,0.00E+00,8.88E+00,0.00E+00,2.24E+00,0.00E+00,2.02E+04,1.07E+04,,1.04E+13
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1988,2.02E+04,3.12E+02,1.54E-02,8.76E+00,3.12E-02,2.21E+00,1.47E-01,2.02E+04,1.05E+04,,1.00E+13
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1989,2.02E+04,3.95E+02,1.96E-02,8.57E+00,3.95E-02,2.17E+00,1.86E-01,2.02E+04,1.03E+04,,7.17E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1990,2.02E+04,4.20E+02,2.08E-02,8.49E+00,4.20E-02,2.14E+00,1.98E-01,2.02E+04,1.02E+04,,7.32E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1991,2.03E+04,6.08E+02,3.00E-02,8.52E+00,6.06E-02,2.15E+00,2.85E-01,2.03E+04,1.02E+04,,5.32E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1992,2.02E+04,5.08E+02,2.52E-02,8.56E+00,5.09E-02,2.16E+00,2.40E-01,2.02E+04,1.03E+04,,4.42E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1993,2.00E+04,5.85E+02,2.93E-02,8.64E+00,5.92E-02,2.18E+00,2.79E-01,2.00E+04,1.04E+04,,5.53E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1994,1.95E+04,1.25E+03,6.42E-02,8.58E+00,1.30E-01,2.17E+00,6.11E-01,1.95E+04,1.03E+04,,5.87E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1995,1.83E+04,1.55E+03,8.49E-02,8.10E+00,1.71E-01,2.05E+00,8.08E-01,1.83E+04,9.72E+03,,1.07E+13
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1996,1.67E+04,1.46E+03,8.72E-02,7.35E+00,1.76E-01,1.86E+00,8.30E-01,1.67E+04,8.82E+03,,6.99E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1997,1.54E+04,1.01E+03,6.55E-02,6.60E+00,1.32E-01,1.67E+00,6.24E-01,1.54E+04,7.92E+03,,5.60E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1998,1.48E+04,6.81E+02,4.61E-02,6.10E+00,9.31E-02,1.54E+00,4.39E-01,1.48E+04,7.32E+03,,5.87E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,1999,1.46E+04,5.45E+02,3.74E-02,5.92E+00,7.56E-02,1.50E+00,3.56E-01,1.46E+04,7.11E+03,,8.95E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2000,1.46E+04,7.77E+02,5.34E-02,6.01E+00,1.08E-01,1.52E+00,5.08E-01,1.46E+04,7.21E+03,,6.92E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2001,1.44E+04,9.64E+02,6.71E-02,5.97E+00,1.36E-01,1.51E+00,6.39E-01,1.44E+04,7.16E+03,,6.75E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2002,1.41E+04,1.87E+03,1.33E-01,5.77E+00,2.68E-01,1.46E+00,1.26E+00,1.41E+04,6.92E+03,,7.24E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2003,1.30E+04,2.48E+03,1.91E-01,5.18E+00,3.87E-01,1.31E+00,1.82E+00,1.30E+04,6.21E+03,,6.54E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2004,1.14E+04,2.26E+03,1.99E-01,4.44E+00,4.01E-01,1.12E+00,1.89E+00,1.14E+04,5.33E+03,,8.85E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2005,1.02E+04,1.55E+03,1.52E-01,3.84E+00,3.07E-01,9.71E-01,1.45E+00,1.02E+04,4.61E+03,,7.40E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2006,9.75E+03,1.03E+03,1.06E-01,3.60E+00,2.13E-01,9.09E-01,1.01E+00,9.75E+03,4.32E+03,,6.71E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2007,9.91E+03,1.03E+03,1.03E-01,3.63E+00,2.09E-01,9.16E-01,9.85E-01,9.91E+03,4.35E+03,,8.23E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2008,1.01E+04,8.00E+02,7.89E-02,3.70E+00,1.59E-01,9.35E-01,7.51E-01,1.01E+04,4.44E+03,,5.59E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2009,1.06E+04,8.51E+02,8.05E-02,3.95E+00,1.63E-01,9.97E-01,7.66E-01,1.06E+04,4.74E+03,,3.71E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2010,1.09E+04,9.68E+02,8.88E-02,4.15E+00,1.79E-01,1.05E+00,8.45E-01,1.09E+04,4.98E+03,,4.52E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2011,1.10E+04,9.73E+02,8.88E-02,4.28E+00,1.79E-01,1.08E+00,8.46E-01,1.10E+04,5.13E+03,,5.49E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2012,1.08E+04,1.03E+03,9.50E-02,4.37E+00,1.92E-01,1.10E+00,9.04E-01,1.08E+04,5.25E+03,,6.61E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2013,1.05E+04,8.87E+02,8.45E-02,4.31E+00,1.71E-01,1.09E+00,8.04E-01,1.05E+04,5.17E+03,,6.66E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2014,1.03E+04,5.67E+02,5.53E-02,4.16E+00,1.12E-01,1.05E+00,5.26E-01,1.03E+04,4.99E+03,,6.69E+12
DEEPFLATHEADSE,Deepwater flathead Southeast Australia,2015,1.04E+04,5.23E+02,5.03E-02,4.13E+00,1.02E-01,1.04E+00,4.79E-01,1.04E+04,4.95E+03,,6.75E+12
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1915,3.65E+04,0.00E+00,0.00E+00,2.50E+00,0.00E+00,2.50E+00,0.00E+00,3.65E+04,3.20E+09,,2.78E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1916,3.65E+04,1.31E+01,3.59E-04,2.50E+00,1.09E-02,2.50E+00,1.09E-02,3.65E+04,3.20E+09,,2.78E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1917,3.64E+04,2.08E+01,5.70E-04,2.50E+00,1.73E-02,2.50E+00,1.73E-02,3.64E+04,3.20E+09,,2.78E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1918,3.64E+04,2.15E+01,5.90E-04,2.50E+00,1.79E-02,2.50E+00,1.79E-02,3.64E+04,3.20E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1919,3.64E+04,1.38E+01,3.80E-04,2.50E+00,1.15E-02,2.50E+00,1.15E-02,3.64E+04,3.20E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1920,3.64E+04,1.45E+01,3.99E-04,2.50E+00,1.21E-02,2.50E+00,1.21E-02,3.64E+04,3.20E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1921,3.64E+04,1.24E+01,3.40E-04,2.50E+00,1.03E-02,2.50E+00,1.03E-02,3.64E+04,3.20E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1922,3.64E+04,1.14E+01,3.13E-04,2.50E+00,9.49E-03,2.50E+00,9.49E-03,3.64E+04,3.20E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1923,3.64E+04,1.37E+01,3.77E-04,2.50E+00,1.14E-02,2.50E+00,1.14E-02,3.64E+04,3.20E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1924,3.64E+04,1.40E+01,3.83E-04,2.50E+00,1.16E-02,2.50E+00,1.16E-02,3.64E+04,3.19E+09,,2.79E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1925,3.64E+04,1.59E+01,4.37E-04,2.50E+00,1.33E-02,2.50E+00,1.33E-02,3.64E+04,3.19E+09,,2.80E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1926,3.64E+04,2.15E+01,5.90E-04,2.49E+00,1.79E-02,2.49E+00,1.79E-02,3.64E+04,3.19E+09,,2.80E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1927,3.64E+04,1.84E+01,5.07E-04,2.49E+00,1.54E-02,2.49E+00,1.54E-02,3.64E+04,3.19E+09,,2.80E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1928,3.64E+04,1.83E+01,5.02E-04,2.49E+00,1.52E-02,2.49E+00,1.52E-02,3.64E+04,3.19E+09,,2.80E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1929,3.64E+04,1.94E+01,5.35E-04,2.49E+00,1.62E-02,2.49E+00,1.62E-02,3.64E+04,3.19E+09,,2.81E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1930,3.64E+04,2.12E+01,5.83E-04,2.49E+00,1.77E-02,2.49E+00,1.77E-02,3.64E+04,3.19E+09,,2.81E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1931,3.64E+04,2.62E+01,7.20E-04,2.49E+00,2.18E-02,2.49E+00,2.18E-02,3.64E+04,3.19E+09,,2.81E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1932,3.64E+04,1.65E+01,4.55E-04,2.49E+00,1.38E-02,2.49E+00,1.38E-02,3.64E+04,3.19E+09,,2.81E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1933,3.64E+04,1.61E+01,4.44E-04,2.49E+00,1.35E-02,2.49E+00,1.35E-02,3.64E+04,3.19E+09,,2.82E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1934,3.64E+04,1.53E+01,4.22E-04,2.49E+00,1.28E-02,2.49E+00,1.28E-02,3.64E+04,3.19E+09,,2.82E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1935,3.64E+04,1.76E+01,4.84E-04,2.49E+00,1.47E-02,2.49E+00,1.47E-02,3.64E+04,3.19E+09,,2.82E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1936,3.64E+04,1.20E+01,3.29E-04,2.49E+00,9.97E-03,2.49E+00,9.97E-03,3.64E+04,3.19E+09,,2.83E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1937,3.64E+04,1.36E+01,3.74E-04,2.49E+00,1.14E-02,2.49E+00,1.14E-02,3.64E+04,3.19E+09,,2.83E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1938,3.64E+04,1.69E+01,4.63E-04,2.49E+00,1.40E-02,2.49E+00,1.40E-02,3.64E+04,3.19E+09,,2.84E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1939,3.64E+04,2.39E+01,6.56E-04,2.49E+00,1.99E-02,2.49E+00,1.99E-02,3.64E+04,3.19E+09,,2.85E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1940,3.64E+04,3.29E+01,9.04E-04,2.49E+00,2.74E-02,2.49E+00,2.74E-02,3.64E+04,3.19E+09,,2.86E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1941,3.64E+04,4.21E+01,1.16E-03,2.49E+00,3.51E-02,2.49E+00,3.51E-02,3.64E+04,3.19E+09,,2.87E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1942,3.64E+04,4.85E+01,1.33E-03,2.49E+00,4.04E-02,2.49E+00,4.04E-02,3.64E+04,3.19E+09,,2.89E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1943,3.64E+04,1.85E+02,5.07E-03,2.49E+00,1.54E-01,2.49E+00,1.54E-01,3.64E+04,3.19E+09,,2.91E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1944,3.63E+04,4.00E+02,1.10E-02,2.48E+00,3.35E-01,2.48E+00,3.35E-01,3.63E+04,3.18E+09,,2.93E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1945,3.60E+04,6.83E+02,1.90E-02,2.46E+00,5.76E-01,2.46E+00,5.76E-01,3.60E+04,3.14E+09,,2.96E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1946,3.53E+04,4.04E+02,1.14E-02,2.41E+00,3.47E-01,2.41E+00,3.47E-01,3.53E+04,3.09E+09,,3.00E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1947,3.50E+04,3.34E+02,9.53E-03,2.39E+00,2.89E-01,2.39E+00,2.89E-01,3.50E+04,3.06E+09,,3.05E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1948,3.48E+04,1.92E+02,5.53E-03,2.38E+00,1.68E-01,2.38E+00,1.68E-01,3.48E+04,3.04E+09,,3.12E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1949,3.48E+04,1.61E+02,4.64E-03,2.36E+00,1.41E-01,2.36E+00,1.41E-01,3.48E+04,3.02E+09,,3.21E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1950,3.48E+04,1.79E+02,5.15E-03,2.36E+00,1.56E-01,2.36E+00,1.56E-01,3.48E+04,3.02E+09,,3.30E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1951,3.48E+04,2.07E+02,5.96E-03,2.35E+00,1.81E-01,2.35E+00,1.81E-01,3.48E+04,3.01E+09,,3.41E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1952,3.48E+04,2.18E+02,6.27E-03,2.35E+00,1.90E-01,2.35E+00,1.90E-01,3.48E+04,3.01E+09,,3.50E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1953,3.49E+04,1.86E+02,5.33E-03,2.34E+00,1.62E-01,2.34E+00,1.62E-01,3.49E+04,3.00E+09,,3.54E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1954,3.50E+04,2.19E+02,6.25E-03,2.34E+00,1.90E-01,2.34E+00,1.90E-01,3.50E+04,3.00E+09,,3.52E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1955,3.51E+04,2.58E+02,7.35E-03,2.34E+00,2.23E-01,2.34E+00,2.23E-01,3.51E+04,3.00E+09,,3.43E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1956,3.52E+04,3.42E+02,9.70E-03,2.34E+00,2.94E-01,2.34E+00,2.94E-01,3.52E+04,2.99E+09,,3.31E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1957,3.53E+04,3.99E+02,1.13E-02,2.34E+00,3.43E-01,2.34E+00,3.43E-01,3.53E+04,2.99E+09,,3.19E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1958,3.53E+04,3.38E+02,9.56E-03,2.33E+00,2.90E-01,2.33E+00,2.90E-01,3.53E+04,2.98E+09,,3.08E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1959,3.54E+04,2.85E+02,8.06E-03,2.33E+00,2.45E-01,2.33E+00,2.45E-01,3.54E+04,2.98E+09,,3.00E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1960,3.55E+04,3.45E+02,9.71E-03,2.34E+00,2.94E-01,2.34E+00,2.94E-01,3.55E+04,2.99E+09,,2.92E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1961,3.55E+04,3.21E+02,9.04E-03,2.34E+00,2.74E-01,2.34E+00,2.74E-01,3.55E+04,3.00E+09,,2.85E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1962,3.56E+04,3.48E+02,9.78E-03,2.35E+00,2.97E-01,2.35E+00,2.97E-01,3.56E+04,3.01E+09,,2.81E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1963,3.55E+04,3.71E+02,1.04E-02,2.35E+00,3.17E-01,2.35E+00,3.17E-01,3.55E+04,3.01E+09,,2.82E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1964,3.54E+04,2.67E+02,7.54E-03,2.35E+00,2.29E-01,2.35E+00,2.29E-01,3.54E+04,3.01E+09,,2.87E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1965,3.54E+04,4.86E+02,1.38E-02,2.36E+00,4.17E-01,2.36E+00,4.17E-01,3.54E+04,3.02E+09,,2.96E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1966,3.51E+04,4.22E+03,1.20E-01,2.35E+00,3.65E+00,2.35E+00,3.65E+00,3.51E+04,3.01E+09,,2.99E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1967,3.10E+04,3.08E+03,9.92E-02,2.09E+00,3.01E+00,2.09E+00,3.01E+00,3.10E+04,2.67E+09,,2.89E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1968,2.82E+04,2.42E+03,8.58E-02,1.90E+00,2.60E+00,1.90E+00,2.60E+00,2.82E+04,2.43E+09,,2.73E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1969,2.61E+04,2.88E+02,1.10E-02,1.75E+00,3.34E-01,1.75E+00,3.34E-01,2.61E+04,2.24E+09,,2.67E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1970,2.62E+04,3.53E+02,1.35E-02,1.74E+00,4.08E-01,1.74E+00,4.08E-01,2.62E+04,2.23E+09,,2.82E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1971,2.63E+04,5.30E+02,2.02E-02,1.74E+00,6.12E-01,1.74E+00,6.12E-01,2.63E+04,2.22E+09,,2.99E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1972,2.62E+04,6.13E+02,2.34E-02,1.72E+00,7.11E-01,1.72E+00,7.11E-01,2.62E+04,2.20E+09,,2.43E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1973,2.60E+04,9.16E+02,3.52E-02,1.70E+00,1.07E+00,1.70E+00,1.07E+00,2.60E+04,2.18E+09,,1.95E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1974,2.55E+04,6.11E+02,2.40E-02,1.67E+00,7.27E-01,1.67E+00,7.27E-01,2.55E+04,2.13E+09,,1.75E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1975,2.53E+04,6.14E+02,2.43E-02,1.65E+00,7.36E-01,1.65E+00,7.36E-01,2.53E+04,2.12E+09,,1.46E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1976,2.51E+04,6.74E+02,2.69E-02,1.64E+00,8.16E-01,1.64E+00,8.16E-01,2.51E+04,2.10E+09,,2.05E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1977,2.47E+04,3.20E+02,1.30E-02,1.62E+00,3.94E-01,1.62E+00,3.94E-01,2.47E+04,2.08E+09,,1.35E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1978,2.46E+04,4.19E+02,1.71E-02,1.63E+00,5.17E-01,1.63E+00,5.17E-01,2.46E+04,2.08E+09,,3.45E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1979,2.43E+04,7.41E+02,3.05E-02,1.63E+00,9.24E-01,1.63E+00,9.24E-01,2.43E+04,2.08E+09,,2.82E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1980,2.38E+04,6.24E+02,2.63E-02,1.60E+00,7.97E-01,1.60E+00,7.97E-01,2.38E+04,2.05E+09,,1.96E+06
DKROCKPCOAST,Darkblotched rockfish Pacific Coast,1981,2.33E+04,8.43E+02,3.61E-02,1.57E+00,1.09E+00,1.57E+00,1.09E+00,2.33E+04,2.01E+09,,4.40E+06
